"","description","score","File","Source","AnimalScore","AnimalInd","Specificity","Count","SelectionMetric"
"4215","wildlife",0.9689851,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.87331161426691
"4216","wild",0.95472187,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.99406032826204
"4217","no person",0.9496312,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.75894661037853
"4218","outdoors",0.945808,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.78189477886939
"4219","desktop",0.90784967,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.039237908084098,NA,0.390864084454943,9,1.60034935758183
"4220","grey",0.8941661,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.650439083563017,NA,0.511179156260455,22,1.78076857065654
"4221","fur",0.88707834,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.92347757088754
"4222","tree",0.8862512,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.69848002443664
"4223","color",0.87966204,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.209495481278798,NA,0.553355828846778,9,1.68187817807642
"4224","cold",0.8786637,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.272178963635183,NA,0.49083951566287,7,1.66925649604115
"4225","retro",0.8644024,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.223857506928297,NA,0.490127483737259,2,1.66834239671936
"4226","pattern",0.85394394,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.21969636121804,NA,0.537240221740854,6,1.64528494022132
"4227","beautiful",0.84243965,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.253082904454035,NA,0.508091373229301,14,1.6077020119194
"4228","vintage",0.82577163,"ogeoffroyi 4974-20 Sur-3.JPG","clarifAI",0.171173056213743,NA,0.447411094171994,1,1.60515625613943
"4229","no person",0.98924035,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.81836033537853
"4230","wildlife",0.98488045,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.89715463926691
"4231","mammal",0.9833641,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.623663218882118,NA,0,405,1.63593099467053
"4232","cat",0.9604322,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.11022118610661
"4233","nature",0.94812536,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.78376369605074
"4234","one",0.943004,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.75191441563124
"4235","outdoors",0.93687487,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.76849508386939
"4236","zoo",0.93672824,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,1.99504082353789
"4237","predator",0.91533875,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.570004183334704,NA,0.712420920081786,17,1.8959731933782
"4238","reptile",0.88644135,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.648503489837947,NA,0.77792598543832,7,1.91854733747957
"4239","animal",0.8800336,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",1,NA,0,355,1.57535784892434
"4240","daylight",0.8567883,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.294974978208457,NA,0.47610328884917,23,1.61782928038241
"4241","environment",0.8499397,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.225682383855826,NA,0.4859048182976,35,1.59118564020733
"4242","tree",0.84860563,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.482046070201558,NA,0.475741163075745,87,1.64201166943664
"4243","biology",0.8308178,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.322465774141194,NA,0.547499090465249,3,1.65832771568689
"4244","portrait",0.80294085,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.49132982769961
"4245","wild",0.7936519,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.75245537326204
"4246","park",0.7911744,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.177381127492309,NA,0.382967022654558,64,1.43509039320036
"4247","two",0.78134495,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0,NA,0.5,26,1.44162903851382
"4248","side view",0.7745752,"Oncifelis geoffroyi BP 22000 14-05-05 3732-12.JPG","clarifAI",0.184195938031508,NA,0.517196579930804,50,1.48065221009701
"4249","wildlife",0.9972168,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.91565916426691
"4250","no person",0.99697906,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.82996840037853
"4251","cat",0.9926013,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.15847483610661
"4252","stripe",0.98977613,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.357469089475089,NA,0.531077757488051,30,1.8578277646963
"4253","one",0.98698896,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.81789185563124
"4254","mammal",0.9864077,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.623663218882118,NA,0,405,1.64049639467053
"4255","nature",0.97857666,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.82944064605074
"4256","outdoors",0.9770541,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.82876392886939
"4257","zoo",0.97197,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,2.04790346353789
"4258","blur",0.9697067,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.219297289002319,NA,0.430720246123409,2,1.79545517343094
"4259","side view",0.9640808,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.184195938031508,NA,0.517196579930804,50,1.76491061009701
"4260","tiger",0.9608446,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.454780327084431,NA,0.656103467495449,8,1.91836905457816
"4261","animal",0.95399094,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",1,NA,0,355,1.68629385892434
"4262","daylight",0.94309914,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.294974978208457,NA,0.47610328884917,23,1.74729554038241
"4263","danger",0.907454,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.304443768769529,NA,0.537268757472467,13,1.73366133073988
"4264","portrait",0.8875145,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.61819030269961
"4265","wild",0.8815512,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.88430432326204
"4266","invertebrate",0.85191715,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.482708646355564,NA,0.58304720986986,5,1.73479785107382
"4267","environment",0.84660864,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.225682383855826,NA,0.4859048182976,35,1.58618905020733
"4268","endangered species",0.8263279,"Oncifelis geoffroyi BP 22000 14-05-05 3732-13.JPG","clarifAI",0.556464280115417,NA,0.679747340762424,4,1.76848159041007
"4269","mammal",0.9932995,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.623663218882118,NA,0,405,1.65083409467053
"4270","wildlife",0.9900445,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.90490071426691
"4271","cat",0.9877701,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.15122803610661
"4272","animal",0.97267884,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",1,NA,0,355,1.71432570892434
"4273","nature",0.95902896,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.80011909605074
"4274","no person",0.9525655,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.76334806037853
"4275","side view",0.917657,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.184195938031508,NA,0.517196579930804,50,1.69527491009701
"4276","outdoors",0.91562253,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.73661657386939
"4277","predator",0.91252506,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.570004183334704,NA,0.712420920081786,17,1.8917526583782
"4278","one",0.90960026,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.70180880563124
"4279","wild",0.9021473,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.91519847326204
"4280","motion",0.8975382,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.16503349462335,NA,0.539384735850624,4,1.70725804158115
"4281","illustration",0.896844,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.196845927168972,NA,0.562383305548983,7,1.71346558186766
"4282","water",0.8848628,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.168073038253889,NA,0.433295263914443,38,1.60218223363377
"4283","painting",0.8844961,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.115355209346941,NA,0.45186771706709,5,1.62623817042028
"4284","environment",0.88130224,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.225682383855826,NA,0.4859048182976,35,1.63822945020733
"4285","travel",0.8431712,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.125132553535014,NA,0.504208835778361,25,1.56814435627293
"4286","stripe",0.8431684,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.357469089475089,NA,0.531077757488051,30,1.6379161696963
"4287","art",0.8314506,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.0920397195720755,NA,0.456605079320982,3,1.55622339647247
"4288","safari",0.81884676,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-30.JPG","clarifAI",0.341202890986516,NA,0.563173923778639,39,1.61117064001646
"4289","cat",0.9868704,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.14987848610661
"4290","nature",0.9851728,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.83933485605074
"4291","pet",0.9798843,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.928221641829446,NA,0.86579245285228,47,2.14936458603329
"4292","no person",0.9741259,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.79568866037853
"4293","animal",0.94984937,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",1,NA,0,355,1.68008150392434
"4294","portrait",0.9491507,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.71064460269961
"4295","wildlife",0.94337237,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.83489251926691
"4296","fur",0.9361801,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.99713021088754
"4297","cute",0.93480086,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.8868676843828
"4298","water",0.9269474,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.168073038253889,NA,0.433295263914443,38,1.66530913363377
"4299","eye",0.9242294,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.408173314489054,NA,0.585893014019023,15,1.80715382460649
"4300","outdoors",0.9213891,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.74526642886939
"4301","one",0.9173354,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.71341151563124
"4302","albino",0.9045338,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.558311203900295,NA,0.726395467943964,1,1.95957623494706
"4303","mammal",0.8854807,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.623663218882118,NA,0,405,1.48910589467053
"4304","staring",0.87140524,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.279681193717881,NA,0.437652490616062,2,1.66656508185616
"4305","swimming",0.87061167,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.123388874521354,NA,0.460517167005159,7,1.60481975443384
"4306","underwater",0.8638239,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.190742737385974,NA,0.546625897118926,13,1.64446949271722
"4307","zoo",0.85263616,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,1.86890270353789
"4308","looking",0.84141845,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-31.JPG","clarifAI",0.261482634524613,NA,0.505456886918416,7,1.61802322439128
"4309","cat",0.9972366,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.16542778610661
"4310","no person",0.9959892,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.82848361037853
"4311","mammal",0.9849752,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.623663218882118,NA,0,405,1.63834764467053
"4312","nature",0.9777918,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.82826335605074
"4313","wildlife",0.95606697,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.85393441926691
"4314","outdoors",0.9524516,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.79186017886939
"4315","stripe",0.9483359,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.357469089475089,NA,0.531077757488051,30,1.7956674196963
"4316","cute",0.9473283,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.571126883327861,NA,0.65214657049998,40,1.9056588443828
"4317","animal",0.9473239,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",1,NA,0,355,1.67629329892434
"4318","fur",0.9337781,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.688697191654452,NA,0.813087254700384,50,1.99352721088754
"4319","sit",0.9240033,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.352877984549317,NA,0.477741634846768,1,1.81309526356071
"4320","kitten",0.91808796,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.878974395550681,NA,0.795791559903555,7,2.03256776614037
"4321","one",0.9125974,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.70630451563124
"4322","looking",0.90734917,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.261482634524613,NA,0.505456886918416,7,1.71691930439128
"4323","staring",0.8997196,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.279681193717881,NA,0.437652490616062,2,1.70903662185616
"4324","horizontal",0.85902107,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.122417038959817,NA,0.481004549149933,20,1.58199881908992
"4325","eye",0.85741234,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.408173314489054,NA,0.585893014019023,15,1.70692823460649
"4326","little",0.8186022,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.427269829038725,NA,0.52918630156019,21,1.62113569706338
"4327","side view",0.81302446,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.184195938031508,NA,0.517196579930804,50,1.53832610009701
"4328","wild",0.79795736,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-33.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.75891356326204
"4329","mammal",0.99784803,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.623663218882118,NA,0,405,1.65765688967053
"4330","cat",0.9970529,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.923642675604657,NA,0.859507018283396,126,2.16515223610661
"4331","wildlife",0.99421406,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.91115505426691
"4332","no person",0.9920515,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.82257706037853
"4333","zoo",0.97787654,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.679940996265598,NA,0.81219141913172,52,2.05676327353789
"4334","one",0.95205283,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.76548766063124
"4335","animal",0.9449762,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",1,NA,0,355,1.67277174892434
"4336","nature",0.9448048,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.77878285605074
"4337","predator",0.94254804,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.570004183334704,NA,0.712420920081786,17,1.9367871283782
"4338","stripe",0.9359664,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.357469089475089,NA,0.531077757488051,30,1.7771131696963
"4339","outdoors",0.9352299,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.76602762886939
"4340","side view",0.9306583,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.184195938031508,NA,0.517196579930804,50,1.71477686009701
"4341","leopard",0.92969835,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.553281851982714,NA,0.713888665671845,34,1.90696217934585
"4342","portrait",0.91314673,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.127115002810925,NA,0.483788956852447,57,1.65663864769961
"4343","daylight",0.9025502,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.294974978208457,NA,0.47610328884917,23,1.68647213038241
"4344","wild",0.8826103,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.651318809502658,NA,0.775503526480819,77,1.88589297326204
"4345","hunter",0.87448084,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.470168221289409,NA,0.596283779611999,6,1.76823003417474
"4346","carnivore",0.86096066,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.666736430939303,NA,0.773709614794697,74,1.85660466900656
"4347","endangered species",0.7648998,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.556464280115417,NA,0.679747340762424,4,1.67633944041007
"4348","tiger",0.74696136,"Oncifelis geoffroyi B. Rococo 5-05-05 3731-34.JPG","clarifAI",0.454780327084431,NA,0.656103467495449,8,1.59754419457816
"4349","no person",0.992007,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.28898233960606,NA,0.506401301745522,122,1.82251031037853
"4350","mammal",0.98066723,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.623663218882118,NA,0,405,1.63188568967053
"4351","nature",0.96122956,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.354320287320382,NA,0.529978353060782,156,1.80341999605074
"4352","wildlife",0.9551932,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.499809648512766,NA,0.577453955179498,264,1.85262376426691
"4353","one",0.9471406,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.321051011471672,NA,0.49246953650304,84,1.75811931563124
"4354","outdoors",0.9268566,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.356118831136187,NA,0.531810420193845,147,1.75346767886939
"4355","wood",0.906014,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.389770297604258,NA,0.477808330692992,74,1.70699250362194
"4356","canine",0.88961995,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0.899039248742498,NA,0.876547221134548,77,2.00885940539886
"4357","two",0.8822012,"P.concolor 2003-12-27 5695-14 B.Principal-6000.JPG","clarifAI",0,NA,0.5,26,1.59291341351382
